index;control;cultivar;Tipo;Produto;Ano;Quantidade (Kg)
10220;ti_Aspirant Bouschet;Aspirant Bouschet;Processamento;Uva Vinífera;2019;nd
10221;ti_Barbera;Barbera;Processamento;Uva Vinífera;2019;nd
10222;ti_Bonarda;Bonarda;Processamento;Uva Vinífera;2019;nd
10223;ti_Cabernet Franc;Cabernet Franc;Processamento;Uva Vinífera;2019;nd
10224;ti_Cabernet Sauvignon;Cabernet Sauvignon;Processamento;Uva Vinífera;2019;nd
10225;ti_ Caladoc;Caladoc;Processamento;Uva Vinífera;2019;nd
10226;ti_Campanario;Campanario;Processamento;Uva Vinífera;2019;nd
10227;ti_Canaiolo;Canaiolo;Processamento;Uva Vinífera;2019;nd
10228;ti_Carignan;Carignan;Processamento;Uva Vinífera;2019;nd
10229;ti_Carmenere;Carmenere;Processamento;Uva Vinífera;2019;nd
10230;ti_Castelão;Castelão;Processamento;Uva Vinífera;2019;nd
10231;ti_Corvina;Corvina;Processamento;Uva Vinífera;2019;nd
10232;ti_Croatina;Croatina;Processamento;Uva Vinífera;2019;nd
10233;ti_Cinsaut;Cinsaut;Processamento;Uva Vinífera;2019;nd
10234;ti_Dom Felder;Dom Felder;Processamento;Uva Vinífera;2019;nd
10235;ti_Dolcetto;Dolcetto;Processamento;Uva Vinífera;2019;nd
10236;ti_Durif;Durif;Processamento;Uva Vinífera;2019;nd
10237;ti_Freisa;Freisa;Processamento;Uva Vinífera;2019;nd
10238;ti_Egiodola;Egiodola;Processamento;Uva Vinífera;2019;nd
10239;ti_Ekigaina;Ekigaina;Processamento;Uva Vinífera;2019;nd
10240;ti_Festival (Sugraone);Festival (Sugraone);Processamento;Uva Vinífera;2019;nd
10241;ti_Franconia;Franconia;Processamento;Uva Vinífera;2019;nd
10242;ti_Freisa;Freisa;Processamento;Uva Vinífera;2019;nd
10243;ti_Gamay St Romain;Gamay St Romain;Processamento;Uva Vinífera;2019;nd
10244;ti_Gamay Beaujolais;Gamay Beaujolais;Processamento;Uva Vinífera;2019;nd
10245;ti_Grand Noir;Grand Noir;Processamento;Uva Vinífera;2019;nd
10246;ti_Grenache;Grenache;Processamento;Uva Vinífera;2019;nd
10247;ti_Jaen;Jaen;Processamento;Uva Vinífera;2019;nd
10248;ti_Lagrein;Lagrein;Processamento;Uva Vinífera;2019;nd
10249;ti_Lambrusco;Lambrusco;Processamento;Uva Vinífera;2019;nd
10250;ti_Malbec;Malbec;Processamento;Uva Vinífera;2019;nd
10251;ti_Marzemina;Marzemina;Processamento;Uva Vinífera;2019;nd
10252;ti_Merlot;Merlot;Processamento;Uva Vinífera;2019;nd
10253;ti_Marselan;Marselan;Processamento;Uva Vinífera;2019;nd
10254;ti_Molinera;Molinera;Processamento;Uva Vinífera;2019;nd
10255;ti_Montepulciano;Montepulciano;Processamento;Uva Vinífera;2019;nd
10256;ti_Moscato Bailey;Moscato Bailey;Processamento;Uva Vinífera;2019;nd
10257;ti_Napa Gamay;Napa Gamay;Processamento;Uva Vinífera;2019;nd
10258;ti_Nebbiolo;Nebbiolo;Processamento;Uva Vinífera;2019;nd
10259;ti_Petit Verdot;Petit Verdot;Processamento;Uva Vinífera;2019;nd
10260;ti_Petite Sirah;Petite Sirah;Processamento;Uva Vinífera;2019;nd
10261;ti_Pinotage;Pinotage;Processamento;Uva Vinífera;2019;nd
10262;ti_Pinot Noir;Pinot Noir;Processamento;Uva Vinífera;2019;nd
10263;ti_Pinot Saint George;Pinot Saint George;Processamento;Uva Vinífera;2019;nd
10264;ti_Piriquita;Piriquita;Processamento;Uva Vinífera;2019;nd
10265;ti_Rebo;Rebo;Processamento;Uva Vinífera;2019;nd
10266;ti_Refosco;Refosco;Processamento;Uva Vinífera;2019;nd
10267;ti_Rondinella;Rondinella;Processamento;Uva Vinífera;2019;nd
10268;ti_Ruby Cabernet;Ruby Cabernet;Processamento;Uva Vinífera;2019;nd
10269;ti_Sangiovese;Sangiovese;Processamento;Uva Vinífera;2019;nd
10270;ti_Sira (falsa);Sira (falsa);Processamento;Uva Vinífera;2019;nd
10271;ti_Tannat;Tannat;Processamento;Uva Vinífera;2019;nd
10272;ti_Tempranillo;Tempranillo;Processamento;Uva Vinífera;2019;nd
10273;ti_Teroldego;Teroldego;Processamento;Uva Vinífera;2019;nd
10274;ti_Torrontes;Torrontes;Processamento;Uva Vinífera;2019;nd
10275;ti_Tinta Barroca;Tinta Barroca;Processamento;Uva Vinífera;2019;nd
10276;ti_Touriga Francesa;Touriga Francesa;Processamento;Uva Vinífera;2019;nd
10277;ti_Touriga Nacional;Touriga Nacional;Processamento;Uva Vinífera;2019;nd
10278;ti_Tinta Madeira;Tinta Madeira;Processamento;Uva Vinífera;2019;nd
10279;ti_Tintoria;Tintoria;Processamento;Uva Vinífera;2019;nd
10280;ti_Trincdeira;Trincdeira;Processamento;Uva Vinífera;2019;nd
10281;ti_Trousseau;Trousseau;Processamento;Uva Vinífera;2019;nd
10282;ti_Zinfandel;Zinfandel;Processamento;Uva Vinífera;2019;nd
10283;ti_Outras1;Outras1;Processamento;Uva Vinífera;2019;nd
10284;BRANCASEROSADAS;BRANCAS E ROSADAS;Processamento;Uva Vinífera;2019;nd
10285;br_Aliatico;Aliatico;Processamento;Uva Vinífera;2019;nd
10286;br_Aligote;Aligote;Processamento;Uva Vinífera;2019;nd
10287;br_Altesse;Altesse;Processamento;Uva Vinífera;2019;nd
10288;br_Alvarinho;Alvarinho;Processamento;Uva Vinífera;2019;nd
10289;br_Arriloba;Arriloba;Processamento;Uva Vinífera;2019;nd
10290;br_Auxerrois;Auxerrois;Processamento;Uva Vinífera;2019;nd
10291;br_Burger;Burger;Processamento;Uva Vinífera;2019;nd
10292;br_Chardonnay;Chardonnay;Processamento;Uva Vinífera;2019;nd
10293;br_Chasselas;Chasselas;Processamento;Uva Vinífera;2019;nd
10294;br_Chenin Blanc;Chenin Blanc;Processamento;Uva Vinífera;2019;nd
10295;br_Clairette(1);Clairette(1);Processamento;Uva Vinífera;2019;nd
10296;br_Colombard;Colombard;Processamento;Uva Vinífera;2019;nd
10297;br_Flora;Flora;Processamento;Uva Vinífera;2019;nd
10298;br_Garganega;Garganega;Processamento;Uva Vinífera;2019;nd
10299;br_Gewurztraminer;Gewurztraminer;Processamento;Uva Vinífera;2019;nd
10300;br_Gouveio;Gouveio;Processamento;Uva Vinífera;2019;nd
10301;br_Gros Manseng;Gros Manseng;Processamento;Uva Vinífera;2019;nd
10302;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);Processamento;Uva Vinífera;2019;nd
10303;br_Maccabeo;Maccabeo;Processamento;Uva Vinífera;2019;nd
10304;br_Malvasia;Malvasia;Processamento;Uva Vinífera;2019;nd
10305;br_Malvasia Amarela;Malvasia Amarela;Processamento;Uva Vinífera;2019;nd
10306;br_Malvasia Bianca;Malvasia Bianca;Processamento;Uva Vinífera;2019;nd
10307;br_Malvasia Chianti;Malvasia Chianti;Processamento;Uva Vinífera;2019;nd
10308;br_Malvasia Verde;Malvasia Verde;Processamento;Uva Vinífera;2019;nd
10309;br_Malvasia di Candia;Malvasia di Candia;Processamento;Uva Vinífera;2019;nd
10310;br_Malvasia Istriana;Malvasia Istriana;Processamento;Uva Vinífera;2019;nd
10311;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;Processamento;Uva Vinífera;2019;nd
10312;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;Processamento;Uva Vinífera;2019;nd
10313;br_Moscato_branco;Moscato Branco;Processamento;Uva Vinífera;2019;nd
10314;br_Moscato Canelli;Moscato Canelli;Processamento;Uva Vinífera;2019;nd
10315;br_Moscato Giallo;Moscato Giallo;Processamento;Uva Vinífera;2019;nd
10316;br_Moscato Nazareno;Moscato Nazareno;Processamento;Uva Vinífera;2019;nd
10317;br_Moscato Bianco R2;Moscato Bianco R2;Processamento;Uva Vinífera;2019;nd
10318;br_Moscato de Alexandria;Moscato de Alexandria;Processamento;Uva Vinífera;2019;nd
10319;br_Moscato Rosado;Moscato Rosado;Processamento;Uva Vinífera;2019;nd
10320;br_Muscat a Petits Grains;Muscat à Petits Grains;Processamento;Uva Vinífera;2019;nd
10321;br_Muller Thurgau;Muller Thurgau;Processamento;Uva Vinífera;2019;nd
10322;br_Muscadelle;Muscadelle;Processamento;Uva Vinífera;2019;nd
10323;br_Ora;Ora;Processamento;Uva Vinífera;2019;nd
10324;br_Palomino;Palomino;Processamento;Uva Vinífera;2019;nd
10325;br_Petit Manseng;Petit Manseng;Processamento;Uva Vinífera;2019;nd
10326;br_Peverella;Peverella;Processamento;Uva Vinífera;2019;nd
10327;br_Pinot Blanc;Pinot Blanc;Processamento;Uva Vinífera;2019;nd
10328;br_Pinot Gris;Pinot Gris;Processamento;Uva Vinífera;2019;nd
10329;br_Prosecco;Prosecco;Processamento;Uva Vinífera;2019;nd
10330;br_Red Veltliner;Red Veltliner;Processamento;Uva Vinífera;2019;nd
10331;br_Riesling Italico;Riesling Italico;Processamento;Uva Vinífera;2019;nd
10332;br_Riesling Renano;Riesling Renano;Processamento;Uva Vinífera;2019;nd
10333;br_Sauvignon Blanc(2);Sauvignon Blanc(2);Processamento;Uva Vinífera;2019;nd
10334;br_Sauvignon Gris;Sauvignon Gris;Processamento;Uva Vinífera;2019;nd
10335;br_Seara Nova;Seara Nova;Processamento;Uva Vinífera;2019;nd
10336;br_Semillon;Semillon;Processamento;Uva Vinífera;2019;nd
10337;br_Schonburger;Schonburger;Processamento;Uva Vinífera;2019;nd
10338;br_Sylvaner;Sylvaner;Processamento;Uva Vinífera;2019;nd
10339;br_Tocai Friulano;Tocai Friulano;Processamento;Uva Vinífera;2019;nd
10340;br_Trebbiano;Trebbiano;Processamento;Uva Vinífera;2019;nd
10341;br_Trebbiano Toscano;Trebbiano Toscano;Processamento;Uva Vinífera;2019;nd
10342;br_Verdea;Verdea;Processamento;Uva Vinífera;2019;nd
10343;br_Verdelho;Verdelho;Processamento;Uva Vinífera;2019;nd
10344;br_Verdiso;Verdiso;Processamento;Uva Vinífera;2019;nd
10345;br_Vermentino;Vermentino;Processamento;Uva Vinífera;2019;nd
10346;br_Vernaccia;Vernaccia;Processamento;Uva Vinífera;2019;nd
10347;br_Viognier;Viognier;Processamento;Uva Vinífera;2019;nd
10348;br_Outras(3);Outras(3);Processamento;Uva Vinífera;2019;nd
10349;;;Processamento;Uva Vinífera;2019;
10350;TINTAS;TINTAS;Processamento;Uva Americana;2020;376136313
10351;ti_Bacarina;Bacarina;Processamento;Uva Americana;2020;0
10352;ti_Bailey;Bailey;Processamento;Uva Americana;2020;534981
10353;ti_Bordo;Bordo;Processamento;Uva Americana;2020;129978861
10354;ti_Bourdin (S);Bourdin (S);Processamento;Uva Americana;2020;0
10355;ti_BRSCarmen;BRS Carmen;Processamento;Uva Americana;2020;11540681
10356;ti_BRSCora;BRS Cora;Processamento;Uva Americana;2020;7326286
10357;ti_BRS Magna;BRS Magna;Processamento;Uva Americana;2020;3989275
10358;ti_BRS Margot;BRS Margot;Processamento;Uva Americana;2020;20771
10359;ti_BRSMorena;BRS Morena;Processamento;Uva Americana;2020;0
10360;ti_BRS Rúbea;BRS Rúbea;Processamento;Uva Americana;2020;1476672
10361;ti_BRSVioleta;BRS Violeta;Processamento;Uva Americana;2020;8318514
10362;ti_BRS Vitória;BRS Vitória;Processamento;Uva Americana;2020;0
10363;ti_Champagnon(Champanheta);Champagnon (Champanheta);Processamento;Uva Americana;2020;0
10364;ti_Coleções;Coleções;Processamento;Uva Americana;2020;0
10365;ti_Concord;Concord;Processamento;Uva Americana;2020;9984266
10366;ti_Concordclone30;Concord clone 30;Processamento;Uva Americana;2020;1406305
10367;ti_Couderc;Couderc;Processamento;Uva Americana;2020;16974342
10368;ti_Cynthiana(1);Cynthiana(1);Processamento;Uva Americana;2020;1084022
10369;ti_Herbemont;Herbemont;Processamento;Uva Americana;2020;1131251
10370;ti_IAC138022;IAC 138022;Processamento;Uva Americana;2020;0
10371;ti_Isabel;Isabel;Processamento;Uva Americana;2020;152414695
10372;ti_IsabelPrecoce;Isabel Precoce;Processamento;Uva Americana;2020;12098037
10373;ti_Jacquez;Jacquez;Processamento;Uva Americana;2020;8913460
10374;ti_Kyoko;Kyoko;Processamento;Uva Americana;2020;0
10375;ti_Landot;Landot;Processamento;Uva Americana;2020;0
10376;ti_Mistura de uvas americanas tinto;Mistura de uvas americanas tinto;Processamento;Uva Americana;2020;0
10377;ti_Oberlin;Oberlin;Processamento;Uva Americana;2020;0
10378;ti_Othello;Othello;Processamento;Uva Americana;2020;0
10379;ti_Paco;Paco;Processamento;Uva Americana;2020;7380
10380;ti_Patricia;Patricia;Processamento;Uva Americana;2020;0
10381;ti_Seibel;Seibel;Processamento;Uva Americana;2020;3660374
10382;ti_Seibel2(seibeleto);Seibel 2 (seibeleto);Processamento;Uva Americana;2020;4538123
10383;ti_SeyveWillard(Tinta);Seyve Willard (Tinta);Processamento;Uva Americana;2020;735427
10384;ti_Vênus;Vênus;Processamento;Uva Americana;2020;2590
10385;BRANCASEROSADAS;BRANCAS E ROSADAS;Processamento;Uva Americana;2020;56980104
10386;br_Baco;Baco;Processamento;Uva Americana;2020;0
10387;br_Bokay;Bokay;Processamento;Uva Americana;2020;91980
10388;br_BRSClara;BRS Clara;Processamento;Uva Americana;2020;0
10389;br_BRSLorena;BRS Lorena;Processamento;Uva Americana;2020;7165025
10390;br_Couderc13;Couderc 13;Processamento;Uva Americana;2020;3794245
10391;br_Delaware;Delaware;Processamento;Uva Americana;2020;0
10392;br_DonaZillá;Dona Zillá;Processamento;Uva Americana;2020;12610
10393;br_DutChess;Dut Chess;Processamento;Uva Americana;2020;0
10394;br_Goethe;Goethe;Processamento;Uva Americana;2020;358137
10395;br_IAC;IAC;Processamento;Uva Americana;2020;0
10396;br_Juliana;Juliana;Processamento;Uva Americana;2020;0
10397;br_Martha;Martha;Processamento;Uva Americana;2020;6130
10398;br_Mistura de uvas americanas;Mistura de uvas americanas;Processamento;Uva Americana;2020;0
10399;br_MoscatoEmbrapa;Moscato Embrapa;Processamento;Uva Americana;2020;7836758
10400;br_Niagara;Niagara;Processamento;Uva Americana;2020;0
10401;br_NiagaraBranca;Niagara Branca;Processamento;Uva Americana;2020;28672956
10402;br_NiagaraRosada;Niagara Rosada;Processamento;Uva Americana;2020;8740991
10403;br_Poloske;Poloske;Processamento;Uva Americana;2020;14191
10404;br_Seleções;Seleções;Processamento;Uva Americana;2020;0
10405;br_SeyveVillard;Seyve Villard;Processamento;Uva Americana;2020;313488
10406;br_SeyveVillard5276;Seyve Villard 5276;Processamento;Uva Americana;2020;57423
10407;br_SeyveVillard12375;Seyve Villard 12375;Processamento;Uva Americana;2020;0
10408;br_TardiadeCaxias;Tardia de Caxias;Processamento;Uva Americana;2020;8150
10409;br_Outras;Outras(2);Processamento;Uva Americana;2020;0
10410;TINTAS;TINTAS;Processamento;Uva de Mesa;2020;63474
10411;ti_ Alphonse Lavallee; Alphonse Lavallee;Processamento;Uva de Mesa;2020;0
10412;ti_ Moscato de Hamburgo; Moscato de Hamburgo;Processamento;Uva de Mesa;2020;63474
10413;BRANCAS;BRANCAS;Processamento;Uva de Mesa;2020;45610
10414;br_Cardinal; Cardinal;Processamento;Uva de Mesa;2020;0
10415;br_Golden Queen; Golden Queen;Processamento;Uva de Mesa;2020;0
10416;br_Patrícia; Patrícia;Processamento;Uva de Mesa;2020;0
10417;br_Perlona; Perlona;Processamento;Uva de Mesa;2020;0
10418;br_Italia; Italia;Processamento;Uva de Mesa;2020;0
10419;br_Rubi (Itália, Itália Ro); Rubi (Itália, Itália Ro);Processamento;Uva de Mesa;2020;45610
10420;sc;Sem classificação;Processamento;Uva Sem Classificação;2020;166947
10421;TINTAS;TINTAS;Processamento;Uva Vinífera;2020;28003505
10422;ti_Alicante Bouschet;Alicante Bouschet;Processamento;Uva Vinífera;2020;2272985
10423;ti_Ancelota;Ancelota;Processamento;Uva Vinífera;2020;481402
10424;ti_Aramon;Aramon;Processamento;Uva Vinífera;2020;0
10425;ti_Alfrocheiro;Alfrocheiro;Processamento;Uva Vinífera;2020;0
10426;ti_Arinarnoa;Arinarnoa;Processamento;Uva Vinífera;2020;90860
10427;ti_Aspirant Bouschet;Aspirant Bouschet;Processamento;Uva Vinífera;2020;34513
10428;ti_Barbera;Barbera;Processamento;Uva Vinífera;2020;12349
10429;ti_Bonarda;Bonarda;Processamento;Uva Vinífera;2020;0
10430;ti_Cabernet Franc;Cabernet Franc;Processamento;Uva Vinífera;2020;1506219
10431;ti_Cabernet Sauvignon;Cabernet Sauvignon;Processamento;Uva Vinífera;2020;5889427
10432;ti_ Caladoc;Caladoc;Processamento;Uva Vinífera;2020;5230
10433;ti_Campanario;Campanario;Processamento;Uva Vinífera;2020;0
10434;ti_Canaiolo;Canaiolo;Processamento;Uva Vinífera;2020;0
10435;ti_Carignan;Carignan;Processamento;Uva Vinífera;2020;0
10436;ti_Carmenere;Carmenere;Processamento;Uva Vinífera;2020;184268
10437;ti_Castelão;Castelão;Processamento;Uva Vinífera;2020;0
10438;ti_Corvina;Corvina;Processamento;Uva Vinífera;2020;2220
10439;ti_Croatina;Croatina;Processamento;Uva Vinífera;2020;0
10440;ti_Cinsaut;Cinsaut;Processamento;Uva Vinífera;2020;0
10441;ti_Dom Felder;Dom Felder;Processamento;Uva Vinífera;2020;0
10442;ti_Dolcetto;Dolcetto;Processamento;Uva Vinífera;2020;0
10443;ti_Durif;Durif;Processamento;Uva Vinífera;2020;0
10444;ti_Freisa;Freisa;Processamento;Uva Vinífera;2020;0
10445;ti_Egiodola;Egiodola;Processamento;Uva Vinífera;2020;1067591
10446;ti_Ekigaina;Ekigaina;Processamento;Uva Vinífera;2020;1990
10447;ti_Festival (Sugraone);Festival (Sugraone);Processamento;Uva Vinífera;2020;0
10448;ti_Franconia;Franconia;Processamento;Uva Vinífera;2020;0
10449;ti_Freisa;Freisa;Processamento;Uva Vinífera;2020;25330
10450;ti_Gamay St Romain;Gamay St Romain;Processamento;Uva Vinífera;2020;0
10451;ti_Gamay Beaujolais;Gamay Beaujolais;Processamento;Uva Vinífera;2020;143278
10452;ti_Grand Noir;Grand Noir;Processamento;Uva Vinífera;2020;0
10453;ti_Grenache;Grenache;Processamento;Uva Vinífera;2020;1130
10454;ti_Jaen;Jaen;Processamento;Uva Vinífera;2020;0
10455;ti_Lagrein;Lagrein;Processamento;Uva Vinífera;2020;3020
10456;ti_Lambrusco;Lambrusco;Processamento;Uva Vinífera;2020;29320
10457;ti_Malbec;Malbec;Processamento;Uva Vinífera;2020;493966
10458;ti_Marzemina;Marzemina;Processamento;Uva Vinífera;2020;0
10459;ti_Merlot;Merlot;Processamento;Uva Vinífera;2020;6010486
10460;ti_Marselan;Marselan;Processamento;Uva Vinífera;2020;449156
10461;ti_Molinera;Molinera;Processamento;Uva Vinífera;2020;2198
10462;ti_Montepulciano;Montepulciano;Processamento;Uva Vinífera;2020;22968
10463;ti_Moscato Bailey;Moscato Bailey;Processamento;Uva Vinífera;2020;206348
10464;ti_Napa Gamay;Napa Gamay;Processamento;Uva Vinífera;2020;0
10465;ti_Nebbiolo;Nebbiolo;Processamento;Uva Vinífera;2020;8642
10466;ti_Petit Verdot;Petit Verdot;Processamento;Uva Vinífera;2020;228503
10467;ti_Petite Sirah;Petite Sirah;Processamento;Uva Vinífera;2020;174949
10468;ti_Pinotage;Pinotage;Processamento;Uva Vinífera;2020;302532
10469;ti_Pinot Noir;Pinot Noir;Processamento;Uva Vinífera;2020;3588106
10470;ti_Pinot Saint George;Pinot Saint George;Processamento;Uva Vinífera;2020;0
10471;ti_Piriquita;Piriquita;Processamento;Uva Vinífera;2020;0
10472;ti_Rebo;Rebo;Processamento;Uva Vinífera;2020;177172
10473;ti_Refosco;Refosco;Processamento;Uva Vinífera;2020;0
10474;ti_Rondinella;Rondinella;Processamento;Uva Vinífera;2020;2340
10475;ti_Ruby Cabernet;Ruby Cabernet;Processamento;Uva Vinífera;2020;218783
10476;ti_Sangiovese;Sangiovese;Processamento;Uva Vinífera;2020;85292
10477;ti_Sira (falsa);Sira (falsa);Processamento;Uva Vinífera;2020;0
10478;ti_Tannat;Tannat;Processamento;Uva Vinífera;2020;3571972
10479;ti_Tempranillo;Tempranillo;Processamento;Uva Vinífera;2020;442330
10480;ti_Teroldego;Teroldego;Processamento;Uva Vinífera;2020;106764
10481;ti_Torrontes;Torrontes;Processamento;Uva Vinífera;2020;9700
10482;ti_Tinta Barroca;Tinta Barroca;Processamento;Uva Vinífera;2020;0
10483;ti_Touriga Francesa;Touriga Francesa;Processamento;Uva Vinífera;2020;0
10484;ti_Touriga Nacional;Touriga Nacional;Processamento;Uva Vinífera;2020;150166
10485;ti_Tinta Madeira;Tinta Madeira;Processamento;Uva Vinífera;2020;0
10486;ti_Tintoria;Tintoria;Processamento;Uva Vinífera;2020;0
10487;ti_Trincdeira;Trincdeira;Processamento;Uva Vinífera;2020;0
10488;ti_Trousseau;Trousseau;Processamento;Uva Vinífera;2020;0
10489;ti_Zinfandel;Zinfandel;Processamento;Uva Vinífera;2020;0
10490;ti_Outras1;Outras1;Processamento;Uva Vinífera;2020;0
10491;BRANCASEROSADAS;BRANCAS E ROSADAS;Processamento;Uva Vinífera;2020;41004206
10492;br_Aliatico;Aliatico;Processamento;Uva Vinífera;2020;0
10493;br_Aligote;Aligote;Processamento;Uva Vinífera;2020;0
10494;br_Altesse;Altesse;Processamento;Uva Vinífera;2020;0
10495;br_Alvarinho;Alvarinho;Processamento;Uva Vinífera;2020;46574
10496;br_Arriloba;Arriloba;Processamento;Uva Vinífera;2020;2940
10497;br_Auxerrois;Auxerrois;Processamento;Uva Vinífera;2020;0
10498;br_Burger;Burger;Processamento;Uva Vinífera;2020;0
10499;br_Chardonnay;Chardonnay;Processamento;Uva Vinífera;2020;6514864
10500;br_Chasselas;Chasselas;Processamento;Uva Vinífera;2020;0
10501;br_Chenin Blanc;Chenin Blanc;Processamento;Uva Vinífera;2020;465377
10502;br_Clairette(1);Clairette(1);Processamento;Uva Vinífera;2020;0
10503;br_Colombard;Colombard;Processamento;Uva Vinífera;2020;467614
10504;br_Flora;Flora;Processamento;Uva Vinífera;2020;0
10505;br_Garganega;Garganega;Processamento;Uva Vinífera;2020;540
10506;br_Gewurztraminer;Gewurztraminer;Processamento;Uva Vinífera;2020;192058
10507;br_Gouveio;Gouveio;Processamento;Uva Vinífera;2020;0
10508;br_Gros Manseng;Gros Manseng;Processamento;Uva Vinífera;2020;6296
10509;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);Processamento;Uva Vinífera;2020;200
10510;br_Maccabeo;Maccabeo;Processamento;Uva Vinífera;2020;0
10511;br_Malvasia;Malvasia;Processamento;Uva Vinífera;2020;0
10512;br_Malvasia Amarela;Malvasia Amarela;Processamento;Uva Vinífera;2020;24440
10513;br_Malvasia Bianca;Malvasia Bianca;Processamento;Uva Vinífera;2020;494343
10514;br_Malvasia Chianti;Malvasia Chianti;Processamento;Uva Vinífera;2020;0
